"size.L1"	"mr.L1"	"latency"	"mr.L2"	"size.L2e"	"cost"
0	1	1.59	0.141836734693878	134.486392073429	0.0893073697362616
0	1	1.6	0.142857142857143	130.44443045543	0.086623254599309
0	1	1.61	0.143877551020408	127.219115206477	0.0844814436918014
0	1	1.62	0.144897959183673	123.993799957524	0.0823396327842936
0	1	1.63	0.145918367346939	120.768484708572	0.0801978218767859
0	1	1.64	0.146938775510204	117.543169459619	0.0780560109692782
0	1	1.65	0.147959183673469	114.268302141998	0.0758812943911707
0	1	1.66	0.148979591836735	110.808695272119	0.0735838992041412
0	1	1.67	0.15	107.349088402239	0.0712865040171118
0	1	1.68	0.151020408163265	103.889481532359	0.0689891088300823
0	1	1.69	0.152040816326531	101.165483828101	0.0671802041045983
0	1	1.7	0.153061224489796	98.6960693374713	0.0655403585444145
0	1	1.71	0.154081632653061	96.2266548468417	0.0639005129842308
0	1	1.72	0.155102040816327	93.7572403562121	0.0622606674240471
0	1	1.73	0.156122448979592	91.2878258655825	0.0606208218638634
0	1	1.74	0.157142857142857	88.8184113749529	0.0589809763036797
0	1	1.75	0.158163265306122	86.9138415609759	0.0577162229115856
0	1	1.76	0.159183673469388	85.2892683769657	0.0566374047815788
0	1	1.77	0.160204081632653	83.6646951929554	0.055558586651572
0	1	1.78	0.161224489795918	82.0401220089452	0.0544797685215652
0	1	1.79	0.162244897959184	80.415548824935	0.0534009503915584
0	1	1.8	0.163265306122449	78.7909756409248	0.0523221322615516
0	1	1.81	0.164285714285714	77.1664024569146	0.0512433141315448
0	1	1.82	0.16530612244898	75.5418292729043	0.050164496001538
0	1	1.83	0.166326530612245	73.9191344369916	0.0490869252120648
0	1	1.84	0.16734693877551	72.2973795684835	0.0480099786196961
0	1	1.85	0.168367346938775	70.6756246999754	0.0469330320273274
0	1	1.86	0.169387755102041	69.0538698314673	0.0458560854349587
0	1	1.87	0.170408163265306	67.4321149629591	0.04477913884259
0	1	1.88	0.171428571428571	65.810360094451	0.0437021922502214
0	1	1.89	0.172448979591837	64.0972865496654	0.0425646043493872
0	1	1.9	0.173469387755102	62.6205140750529	0.0415839351279648
0	1	1.91	0.174489795918367	61.6520449129511	0.0409408110750066
0	1	1.92	0.175510204081633	60.6835757508493	0.0402976870220484
0	1	1.93	0.176530612244898	59.7151065887476	0.0396545629690902
0	1	1.94	0.177551020408163	58.7466374266458	0.039011438916132
0	1	1.95	0.178571428571429	57.778168264544	0.0383683148631737
0	1	1.96	0.179591836734694	56.8096991024422	0.0377251908102155
0	1	1.97	0.180612244897959	55.8412299403404	0.0370820667572573
0	1	1.98	0.181632653061224	54.8727607782386	0.0364389427042991
0	1	1.99	0.18265306122449	53.9042916161368	0.0357958186513409
0	1	2	0.183673469387755	52.935822454035	0.0351526945983826
